2,17,79.35,1311,21,0.31
2,17,79.33333333,1316,21,0.31
2,17,79.31666667,1339,21,0.31
2,17,79.3,1352,21,0.31
2,17,79.28333333,1353,21,0.31
2,17,79.26666667,1352,21,0.31
2,17,79.25,1338,21,0.3
2,17,79.23333333,1328,21,0.3
2,17,79.21666667,1320,22,0.3
2,17,79.2,1326,22,0.31
2,17,79.18333333,1328,22,0.3
2,17,79.16666667,1326,21,0.31
2,17,79.15,1319,21,0.31
2,17,79.13333333,1310,21,0.31
2,17,79.11666667,1308,21,0.31
2,17,79.1,1307,21,0.31
2,17,79.08333333,1306,21,0.31
2,17,79.06666667,1304,21,0.31
2,17,79.05,1304,21,0.31
2,17,79.03333333,1306,21,0.31
2,17,79.01666667,1307,21,0.31
2,17,79,1312,21,0.31
2,17,78.98333333,1317,21,0.31
2,17,78.96666667,1317,21,0.31
2,17,78.95,1337,21,0.31
2,17,78.93333333,1341,21,0.31
2,17,78.91666667,1357,21,0.31
2,17,78.9,1333,21,0.31
2,17,78.88333333,1336,21,0.31
2,17,78.86666667,1345,21,0.31
2,17,78.85,1348,21,0.31
2,17,78.83333333,1346,21,0.31
2,17,78.81666667,1346,21,0.32
2,17,78.8,1336,21,0.32
2,17,78.78333333,1343,21,0.32
2,17,78.76666667,1387,21,0.32
2,17,78.75,1344,21,0.32
2,17,78.73333333,1357,21,0.32
2,17,78.71666667,1360,21,0.32
2,17,78.7,1380,21,0.32
2,17,78.68333333,1373,21,0.33
2,17,78.66666667,1351,20,0.33
2,17,78.65,1341,20,0.32
2,17,78.63333333,1345,20,0.33
2,17,78.61666667,1362,20,0.33
2,17,78.6,1339,20,0.32
2,17,78.58333333,1336,20,0.32
2,17,78.56666667,1335,20,0.32
2,17,78.55,1334,20,0.32
2,17,78.53333333,1336,20,0.32
2,17,78.51666667,1336,20,0.32
2,17,78.5,1323,20,0.32
2,17,78.48333333,1320,20,0.32
2,17,78.46666667,1317,20,0.32
2,17,78.45,1302,20,0.32
2,17,78.43333333,1302,20,0.32
2,17,78.41666667,1292,20,0.32
2,17,78.4,1282,20,0.32
2,17,78.38333333,1280,20,0.32
2,17,78.36666667,1279,20,0.32
2,17,78.35,1279,20,0.32
2,17,78.33333333,1268,20,0.32
2,17,78.31666667,1259,20,0.32
2,17,78.3,1255,20,0.32
2,17,78.28333333,1257,20,0.32
2,17,78.26666667,1255,19,0.32
2,17,78.25,1255,19,0.32
2,17,78.23333333,1255,19,0.32
2,17,78.21666667,1254,19,0.32
2,17,78.2,1252,19,0.32
2,17,78.18333333,1251,19,0.32
2,17,78.16666667,1249,19,0.32
2,17,78.15,1247,19,0.32
2,17,78.13333333,1244,19,0.32
2,17,78.11666667,1241,19,0.32
2,17,78.1,1238,19,0.32
2,17,78.08333333,1235,19,0.32
2,17,78.06666667,1234,19,0.32
2,17,78.05,1235,19,0.32
2,17,78.03333333,1235,19,0.32
2,17,78.01666667,1235,19,0.32
2,17,78,1233,19,0.32
2,17,77.98333333,1230,19,0.32
2,17,77.96666667,1229,19,0.32
2,17,77.95,1229,19,0.32
2,17,77.93333333,1230,19,0.32
2,17,77.91666667,1232,19,0.32
2,17,77.9,1231,19,0.32
